intern_id,name,gender,domain,college,internship_start_date,week_number,week_start_date,tasks_assigned,tasks_completed,task_completion_rate,attendance,late_submissions,mentor_rating,performance_score
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,1,2024-08-18,6,6,100.0,80.66,2,3.54,85.44
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,2,2024-08-18,14,6,42.86,82.0,5,3.56,63.1
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,3,2024-08-18,11,5,45.45,91.59,1,3.99,69.6
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,4,2024-08-18,9,6,66.67,67.88,2,3.62,68.75
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,5,2024-08-18,9,5,55.56,80.9,2,3.02,64.61
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,6,2024-08-18,6,4,66.67,88.69,2,4.89,82.62
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,7,2024-08-18,7,3,42.86,73.31,2,2.66,55.1
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,8,2024-08-18,7,7,100.0,91.09,0,2.71,83.59
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,9,2024-08-18,5,5,100.0,62.68,0,3.0,76.8
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,10,2024-08-18,10,4,40.0,79.65,1,4.93,69.47
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,11,2024-08-18,14,5,35.71,65.88,1,3.78,56.73
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,12,2024-08-18,5,5,100.0,78.63,1,4.03,87.77
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,13,2024-08-18,8,5,62.5,83.05,5,3.49,70.86
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,14,2024-08-18,11,7,63.64,84.75,1,3.9,74.28
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,15,2024-08-18,6,6,100.0,68.68,0,4.43,87.18
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,16,2024-08-18,10,5,50.0,63.26,3,4.61,66.64
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,17,2024-08-18,15,12,80.0,74.0,5,4.78,82.88
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,18,2024-08-18,10,8,80.0,93.6,3,4.8,88.88
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,19,2024-08-18,7,5,71.43,94.55,5,3.65,78.84
12,Nishant Rao,Male,Data Science,VIT,2024-08-18,20,2024-08-18,15,9,60.0,92.66,3,4.26,77.36
13,Nishant Rao,Male,App Development,BITS,2024-08-06,1,2024-08-06,15,6,40.0,61.01,4,4.17,59.32
13,Nishant Rao,Male,App Development,BITS,2024-08-06,2,2024-08-06,10,3,30.0,98.93,5,2.68,57.76
13,Nishant Rao,Male,App Development,BITS,2024-08-06,3,2024-08-06,6,5,83.33,74.07,3,4.14,80.39
13,Nishant Rao,Male,App Development,BITS,2024-08-06,4,2024-08-06,14,5,35.71,75.59,4,3.05,55.26
13,Nishant Rao,Male,App Development,BITS,2024-08-06,5,2024-08-06,7,4,57.14,86.0,5,4.05,72.96
13,Nishant Rao,Male,App Development,BITS,2024-08-06,6,2024-08-06,7,4,57.14,65.31,4,3.0,60.45
13,Nishant Rao,Male,App Development,BITS,2024-08-06,7,2024-08-06,12,10,83.33,98.93,0,3.85,86.11
13,Nishant Rao,Male,App Development,BITS,2024-08-06,8,2024-08-06,9,4,44.44,73.97,0,2.68,56.05
13,Nishant Rao,Male,App Development,BITS,2024-08-06,9,2024-08-06,9,3,33.33,76.54,1,4.58,63.77
13,Nishant Rao,Male,App Development,BITS,2024-08-06,10,2024-08-06,8,7,87.5,75.08,2,4.87,86.74
13,Nishant Rao,Male,App Development,BITS,2024-08-06,11,2024-08-06,6,6,100.0,82.21,3,2.65,80.56
13,Nishant Rao,Male,App Development,BITS,2024-08-06,12,2024-08-06,10,3,30.0,76.94,5,4.4,61.48
13,Nishant Rao,Male,App Development,BITS,2024-08-06,13,2024-08-06,14,3,21.43,65.61,5,3.45,48.95
13,Nishant Rao,Male,App Development,BITS,2024-08-06,14,2024-08-06,6,6,100.0,79.61,4,3.16,82.84
13,Nishant Rao,Male,App Development,BITS,2024-08-06,15,2024-08-06,7,5,71.43,93.3,1,2.9,73.96
13,Nishant Rao,Male,App Development,BITS,2024-08-06,16,2024-08-06,5,5,100.0,90.79,1,4.45,93.94
13,Nishant Rao,Male,App Development,BITS,2024-08-06,17,2024-08-06,8,4,50.0,84.34,4,3.21,64.56
13,Nishant Rao,Male,App Development,BITS,2024-08-06,18,2024-08-06,5,3,60.0,87.82,4,3.9,73.75
13,Nishant Rao,Male,App Development,BITS,2024-08-06,19,2024-08-06,6,3,50.0,94.61,2,2.61,64.04
13,Nishant Rao,Male,App Development,BITS,2024-08-06,20,2024-08-06,15,15,100.0,61.11,0,3.0,76.33
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,1,2024-10-02,12,4,33.33,92.26,0,4.18,66.09
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,2,2024-10-02,6,6,100.0,85.91,1,3.95,89.47
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,3,2024-10-02,5,5,100.0,78.03,3,2.93,80.99
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,4,2024-10-02,6,3,50.0,66.94,5,3.2,59.28
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,5,2024-10-02,15,9,60.0,76.83,0,4.2,72.25
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,6,2024-10-02,7,3,42.86,94.32,0,3.45,66.14
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,7,2024-10-02,14,4,28.57,74.6,0,3.99,57.75
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,8,2024-10-02,9,6,66.67,96.2,5,3.43,76.11
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,9,2024-10-02,14,3,21.43,69.28,2,4.22,54.68
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,10,2024-10-02,10,3,30.0,84.88,1,3.2,56.66
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,11,2024-10-02,6,3,50.0,69.18,1,4.42,67.27
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,12,2024-10-02,6,3,50.0,70.88,2,4.83,70.24
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,13,2024-10-02,6,3,50.0,78.65,4,2.86,60.75
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,14,2024-10-02,6,4,66.67,72.73,4,3.4,68.89
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,15,2024-10-02,9,4,44.44,78.54,2,3.52,62.46
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,16,2024-10-02,8,8,100.0,83.43,5,2.5,80.03
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,17,2024-10-02,7,6,85.71,67.75,5,4.88,83.89
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,18,2024-10-02,12,12,100.0,70.87,0,4.05,85.56
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,19,2024-10-02,11,4,36.36,98.09,2,3.81,66.83
14,Omkar Deshmukh,Male,App Development,BITS,2024-10-02,20,2024-10-02,12,10,83.33,79.12,0,4.47,83.89
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,1,2024-07-23,12,9,75.0,77.9,4,3.94,77.01
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,2,2024-07-23,9,7,77.78,99.87,5,2.6,76.67
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,3,2024-07-23,9,4,44.44,60.89,1,3.18,55.12
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,4,2024-07-23,15,3,20.0,98.19,3,3.93,61.04
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,5,2024-07-23,8,6,75.0,79.98,4,4.75,82.49
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,6,2024-07-23,13,11,84.62,60.51,4,3.49,72.94
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,7,2024-07-23,9,4,44.44,76.67,4,3.05,59.08
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,8,2024-07-23,9,4,44.44,66.14,1,2.68,53.7
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,9,2024-07-23,8,6,75.0,65.18,2,2.78,66.23
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,10,2024-07-23,15,15,100.0,91.41,0,4.61,95.08
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,11,2024-07-23,5,4,80.0,91.89,0,3.53,80.75
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,12,2024-07-23,8,8,100.0,61.86,4,3.07,76.98
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,13,2024-07-23,8,5,62.5,75.47,1,3.78,70.32
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,14,2024-07-23,7,7,100.0,88.06,4,3.79,89.16
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,15,2024-07-23,9,5,55.56,90.76,0,2.85,66.55
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,16,2024-07-23,12,12,100.0,76.24,4,3.19,82.01
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,17,2024-07-23,5,5,100.0,99.04,0,3.12,88.43
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,18,2024-07-23,15,10,66.67,71.63,1,4.92,77.68
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,19,2024-07-23,6,5,83.33,99.17,1,4.45,89.78
15,Avni Talwar,Female,Web Developer,NMIMS,2024-07-23,20,2024-07-23,15,10,66.67,63.88,2,4.75,74.33
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,1,2024-08-20,8,3,37.5,63.27,1,4.79,62.72
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,2,2024-08-20,11,7,63.64,91.84,2,4.78,81.69
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,3,2024-08-20,9,9,100.0,65.72,3,3.93,83.3
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,4,2024-08-20,11,7,63.64,62.76,1,3.89,67.62
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,5,2024-08-20,11,9,81.82,60.85,3,3.14,69.82
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,6,2024-08-20,5,3,60.0,83.95,0,4.63,76.97
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,7,2024-08-20,13,5,38.46,85.29,4,2.52,56.09
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,8,2024-08-20,15,6,40.0,90.6,4,3.75,65.68
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,9,2024-08-20,5,5,100.0,72.1,5,3.27,81.25
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,10,2024-08-20,8,8,100.0,91.0,1,4.72,95.62
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,11,2024-08-20,10,7,70.0,78.86,5,4.9,81.06
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,12,2024-08-20,15,12,80.0,75.87,3,4.28,80.44
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,13,2024-08-20,13,10,76.92,64.83,5,4.81,79.08
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,14,2024-08-20,5,5,100.0,76.61,0,3.8,85.78
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,15,2024-08-20,10,7,70.0,99.2,2,2.56,73.12
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,16,2024-08-20,9,6,66.67,80.41,0,2.63,66.57
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,17,2024-08-20,11,3,27.27,70.57,1,4.49,59.02
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,18,2024-08-20,8,8,100.0,68.06,2,2.87,77.64
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,19,2024-08-20,5,3,60.0,98.16,1,3.16,72.41
16,Abeer Khan,Male,Cloud Computing,BITS,2024-08-20,20,2024-08-20,6,6,100.0,79.03,0,2.99,81.65
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,1,2024-11-22,12,8,66.67,75.0,5,4.87,78.39
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,2,2024-11-22,6,3,50.0,86.58,0,4.01,70.03
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,3,2024-11-22,15,9,60.0,97.8,3,3.88,76.62
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,4,2024-11-22,15,12,80.0,90.97,0,3.89,82.63
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,5,2024-11-22,12,4,33.33,61.52,5,4.72,60.11
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,6,2024-11-22,13,3,23.08,88.09,0,3.76,58.22
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,7,2024-11-22,8,8,100.0,88.71,2,4.36,92.77
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,8,2024-11-22,5,4,80.0,89.32,1,4.29,84.54
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,9,2024-11-22,11,11,100.0,68.71,2,3.58,82.09
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,10,2024-11-22,11,11,100.0,65.02,3,3.35,79.61
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,11,2024-11-22,7,6,85.71,74.19,5,4.32,82.46
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,12,2024-11-22,14,7,50.0,88.61,0,3.12,65.3
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,13,2024-11-22,10,10,100.0,79.59,3,4.76,92.44
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,14,2024-11-22,5,3,60.0,83.2,4,4.78,77.64
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,15,2024-11-22,6,3,50.0,62.28,0,3.29,58.42
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,16,2024-11-22,5,5,100.0,88.3,0,2.83,83.47
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,17,2024-11-22,10,7,70.0,81.28,0,4.63,80.16
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,18,2024-11-22,5,3,60.0,87.17,5,3.1,68.75
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,19,2024-11-22,12,3,25.0,71.83,3,4.3,57.35
17,Tavish Sood,Male,Cloud Computing,IIT,2024-11-22,20,2024-11-22,14,5,35.71,71.53,2,4.72,64.06
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,1,2024-11-25,5,5,100.0,80.62,0,3.72,86.51
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,2,2024-11-25,14,10,71.43,93.96,3,2.87,73.98
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,3,2024-11-25,15,3,20.0,93.99,2,2.84,53.24
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,4,2024-11-25,11,8,72.73,76.63,3,3.94,75.72
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,5,2024-11-25,11,7,63.64,98.04,5,4.86,84.03
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,6,2024-11-25,13,10,76.92,65.44,5,4.81,79.26
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,7,2024-11-25,8,7,87.5,61.93,2,4.87,82.8
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,8,2024-11-25,5,4,80.0,93.8,0,3.06,78.5
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,9,2024-11-25,6,4,66.67,90.12,0,3.91,77.16
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,10,2024-11-25,6,5,83.33,62.76,1,3.18,71.24
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,11,2024-11-25,11,5,45.45,60.56,5,3.48,57.23
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,12,2024-11-25,8,3,37.5,93.23,5,4.97,72.79
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,13,2024-11-25,10,3,30.0,90.18,3,4.45,65.75
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,14,2024-11-25,9,6,66.67,63.86,3,2.98,63.71
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,15,2024-11-25,12,3,25.0,78.39,2,3.76,56.08
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,16,2024-11-25,12,6,50.0,97.7,4,2.75,65.81
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,17,2024-11-25,10,6,60.0,71.55,2,3.44,66.11
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,18,2024-11-25,15,15,100.0,91.67,3,4.73,95.88
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,19,2024-11-25,6,3,50.0,95.33,5,4.29,74.34
18,Vritika Saran,Female,Web Developer,SRM,2024-11-25,20,2024-11-25,7,5,71.43,93.61,5,3.7,78.86
19,Swati Patel,Female,AI,NMIMS,2024-06-04,1,2024-06-04,13,8,61.54,60.48,3,4.64,70.6
19,Swati Patel,Female,AI,NMIMS,2024-06-04,2,2024-06-04,10,6,60.0,99.1,2,2.95,71.43
19,Swati Patel,Female,AI,NMIMS,2024-06-04,3,2024-06-04,6,3,50.0,71.97,3,4.66,69.55
19,Swati Patel,Female,AI,NMIMS,2024-06-04,4,2024-06-04,9,8,88.89,91.98,3,4.4,89.55
19,Swati Patel,Female,AI,NMIMS,2024-06-04,5,2024-06-04,12,10,83.33,92.15,1,4.65,88.88
19,Swati Patel,Female,AI,NMIMS,2024-06-04,6,2024-06-04,6,3,50.0,81.08,0,2.56,59.68
19,Swati Patel,Female,AI,NMIMS,2024-06-04,7,2024-06-04,14,5,35.71,82.37,0,3.93,62.58
19,Swati Patel,Female,AI,NMIMS,2024-06-04,8,2024-06-04,11,5,45.45,71.45,3,2.87,56.84
19,Swati Patel,Female,AI,NMIMS,2024-06-04,9,2024-06-04,14,10,71.43,68.58,1,4.73,77.53
19,Swati Patel,Female,AI,NMIMS,2024-06-04,10,2024-06-04,10,5,50.0,69.7,1,2.99,58.85
19,Swati Patel,Female,AI,NMIMS,2024-06-04,11,2024-06-04,5,5,100.0,74.66,4,3.61,84.06
19,Swati Patel,Female,AI,NMIMS,2024-06-04,12,2024-06-04,14,10,71.43,75.92,3,4.99,81.29
19,Swati Patel,Female,AI,NMIMS,2024-06-04,13,2024-06-04,10,8,80.0,98.84,5,3.67,83.67
19,Swati Patel,Female,AI,NMIMS,2024-06-04,14,2024-06-04,11,3,27.27,80.91,3,2.68,51.26
19,Swati Patel,Female,AI,NMIMS,2024-06-04,15,2024-06-04,14,11,78.57,79.21,3,4.6,82.79
19,Swati Patel,Female,AI,NMIMS,2024-06-04,16,2024-06-04,9,4,44.44,96.66,2,4.4,73.17
19,Swati Patel,Female,AI,NMIMS,2024-06-04,17,2024-06-04,11,3,27.27,91.55,1,4.19,63.51
19,Swati Patel,Female,AI,NMIMS,2024-06-04,18,2024-06-04,13,6,46.15,89.34,1,2.53,60.44
19,Swati Patel,Female,AI,NMIMS,2024-06-04,19,2024-06-04,5,4,80.0,60.47,2,4.1,74.74
19,Swati Patel,Female,AI,NMIMS,2024-06-04,20,2024-06-04,5,4,80.0,70.44,1,4.51,80.19
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,1,2024-10-12,10,7,70.0,99.33,4,4.82,86.72
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,2,2024-10-12,15,7,46.67,72.95,3,3.73,62.93
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,3,2024-10-12,6,4,66.67,79.96,1,2.79,67.4
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,4,2024-10-12,13,4,30.77,86.58,5,4.49,65.22
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,5,2024-10-12,12,5,41.67,63.08,5,4.6,63.19
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,6,2024-10-12,12,3,25.0,98.15,5,4.45,66.14
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,7,2024-10-12,8,5,62.5,63.6,4,3.5,65.08
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,8,2024-10-12,8,8,100.0,68.33,0,2.81,77.36
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,9,2024-10-12,13,7,53.85,78.38,2,2.59,60.59
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,10,2024-10-12,11,11,100.0,89.36,2,2.94,84.45
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,11,2024-10-12,12,12,100.0,62.54,3,2.62,74.48
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,12,2024-10-12,5,4,80.0,88.65,0,3.63,80.38
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,13,2024-10-12,8,5,62.5,80.18,5,3.89,72.39
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,14,2024-10-12,12,4,33.33,76.88,1,4.35,62.5
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,15,2024-10-12,15,3,20.0,97.26,0,3.58,58.66
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,16,2024-10-12,9,7,77.78,93.33,4,2.84,76.15
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,17,2024-10-12,5,4,80.0,94.01,1,3.49,81.14
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,18,2024-10-12,14,3,21.43,68.68,2,3.69,51.32
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,19,2024-10-12,13,3,23.08,60.76,0,3.51,48.52
20,Ankita Verma,Female,Cloud Computing,SRM,2024-10-12,20,2024-10-12,15,8,53.33,88.54,1,3.16,66.85
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,1,2024-06-12,6,6,100.0,97.87,1,3.44,90.0
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,2,2024-06-12,11,8,72.73,89.35,2,2.66,71.86
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,3,2024-06-12,14,8,57.14,60.4,0,4.39,67.32
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,4,2024-06-12,5,5,100.0,72.12,3,4.04,85.88
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,5,2024-06-12,12,7,58.33,83.88,4,4.45,75.2
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,6,2024-06-12,15,6,40.0,71.65,5,4.08,61.98
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,7,2024-06-12,11,6,54.55,76.88,5,4.4,71.28
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,8,2024-06-12,15,12,80.0,87.58,2,3.21,77.53
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,9,2024-06-12,10,3,30.0,90.09,0,3.8,61.83
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,10,2024-06-12,14,13,92.86,61.85,4,2.94,73.34
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,11,2024-06-12,6,6,100.0,86.84,5,2.65,81.95
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,12,2024-06-12,14,10,71.43,80.38,5,4.56,80.05
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,13,2024-06-12,5,4,80.0,70.41,2,4.59,80.66
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,14,2024-06-12,14,10,71.43,84.33,2,2.79,70.61
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,15,2024-06-12,7,4,57.14,75.84,5,4.29,71.35
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,16,2024-06-12,14,6,42.86,63.74,3,4.63,64.05
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,17,2024-06-12,8,7,87.5,72.04,2,3.52,77.73
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,18,2024-06-12,13,7,53.85,95.98,1,3.9,73.73
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,19,2024-06-12,13,8,61.54,97.57,3,4.42,80.41
21,Nitin Jain,Male,Java Developer,NMIMS,2024-06-12,20,2024-06-12,13,3,23.08,61.04,0,3.43,48.12
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,1,2024-09-17,6,4,66.67,72.48,5,4.98,78.29
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,2,2024-09-17,9,6,66.67,89.71,4,4.67,81.6
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,3,2024-09-17,8,4,50.0,88.01,5,4.76,74.96
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,4,2024-09-17,14,9,64.29,88.22,2,3.64,74.02
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,5,2024-09-17,10,4,40.0,99.43,5,3.52,66.95
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,6,2024-09-17,7,6,85.71,97.89,0,2.68,79.73
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,7,2024-09-17,12,11,91.67,65.33,1,2.62,71.99
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,8,2024-09-17,5,3,60.0,91.8,0,4.86,80.7
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,9,2024-09-17,7,6,85.71,81.17,3,3.68,80.72
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,10,2024-09-17,8,6,75.0,85.29,2,3.93,79.17
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,11,2024-09-17,6,4,66.67,82.55,1,3.24,70.87
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,12,2024-09-17,6,6,100.0,89.17,5,3.92,90.27
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,13,2024-09-17,13,5,38.46,91.85,5,4.15,67.84
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,14,2024-09-17,7,4,57.14,60.54,3,2.76,57.58
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,15,2024-09-17,11,5,45.45,81.79,4,3.32,62.64
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,16,2024-09-17,10,5,50.0,93.97,5,4.96,77.95
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,17,2024-09-17,7,6,85.71,61.4,5,3.13,71.48
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,18,2024-09-17,7,4,57.14,82.89,5,4.94,77.36
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,19,2024-09-17,13,10,76.92,67.82,4,2.72,67.43
22,Mukesh Sharma,Male,UI/UX,NMIMS,2024-09-17,20,2024-09-17,13,3,23.08,62.52,1,3.97,51.81
23,Monika Jain,Female,Cloud Computing,NMIMS,2024-07-01,1,2024-07-01,15,3,20.0,90.18,4,3.53,56.23
23,Monika Jain,Female,Cloud Computing,NMIMS,2024-07-01,2,2024-07-01,5,3,60.0,67.93,2,3.23,63.76
23,Monika Jain,Female,Cloud Computing,NMIMS,2024-07-01,3,2024-07-01,7,7,100.0,92.57,3,3.0,85.77
23,Monika Jain,Female,Cloud Computing,NMIMS,2024-07-01,4,2024-07-01,12,5,41.67,78.48,5,2.78,56.89
